reg;cl_age90;jour;hosp;rea;rad;dc
94;29;11/08/2020;0;0;14;0
94;39;11/08/2020;0;0;18;0
94;49;11/08/2020;1;0;22;1
94;59;11/08/2020;0;0;38;1
94;69;11/08/2020;1;0;39;3
94;79;11/08/2020;2;0;53;16
94;89;11/08/2020;0;0;44;25
94;90;11/08/2020;0;0;21;13
1;0;12/08/2020;3;2;88;18
1;9;12/08/2020;0;0;0;0
1;19;12/08/2020;0;0;2;0
1;29;12/08/2020;0;0;1;0
1;39;12/08/2020;0;0;5;0
1;49;12/08/2020;1;1;7;0
1;59;12/08/2020;0;0;19;1
1;69;12/08/2020;2;1;21;5
1;79;12/08/2020;0;0;16;7
1;89;12/08/2020;0;0;16;5
1;90;12/08/2020;0;0;0;0
2;0;12/08/2020;6;2;97;16
2;9;12/08/2020;0;0;0;0
2;19;12/08/2020;0;0;0;0
2;29;12/08/2020;0;0;3;0
2;39;12/08/2020;2;1;5;0
2;49;12/08/2020;0;0;12;0
2;59;12/08/2020;1;0;24;1
2;69;12/08/2020;2;1;25;3
2;79;12/08/2020;1;0;20;5
2;89;12/08/2020;0;0;7;5
2;90;12/08/2020;0;0;1;2
3;0;12/08/2020;92;18;1256;47
3;9;12/08/2020;5;0;65;0
3;19;12/08/2020;7;0;69;0
3;29;12/08/2020;10;0;248;1
3;39;12/08/2020;11;1;271;0
3;49;12/08/2020;11;1;194;2
3;59;12/08/2020;12;4;130;3
3;69;12/08/2020;20;10;146;13
3;79;12/08/2020;12;2;86;15
3;89;12/08/2020;4;0;38;11
3;90;12/08/2020;0;0;6;1
4;0;12/08/2020;23;2;168;5
4;9;12/08/2020;0;0;4;0
4;19;12/08/2020;2;0;8;1
4;29;12/08/2020;1;1;24;0
4;39;12/08/2020;4;0;17;1
4;49;12/08/2020;2;0;19;2
4;59;12/08/2020;2;1;30;0
4;69;12/08/2020;3;0;37;0
4;79;12/08/2020;7;0;20;0
4;89;12/08/2020;1;0;9;1
4;90;12/08/2020;1;0;0;0
6;0;12/08/2020;8;1;430;28
6;9;12/08/2020;2;0;14;0
6;19;12/08/2020;2;0;23;0
6;29;12/08/2020;1;0;69;0
6;39;12/08/2020;0;0;63;0
6;49;12/08/2020;0;0;54;4
6;59;12/08/2020;1;0;73;5
6;69;12/08/2020;1;1;69;8
6;79;12/08/2020;0;0;33;6
6;89;12/08/2020;1;0;22;4
6;90;12/08/2020;0;0;1;1
11;0;12/08/2020;2544;177;29945;7620
11;9;12/08/2020;18;4;315;2
11;19;12/08/2020;11;1;202;3
11;29;12/08/2020;49;3;868;12
11;39;12/08/2020;64;7;1938;55
11;49;12/08/2020;136;11;3111;148
11;59;12/08/2020;283;23;4852;545
11;69;12/08/2020;443;54;5538;1102
11;79;12/08/2020;591;51;5179;1765
11;89;12/08/2020;615;19;5070;2413
11;90;12/08/2020;310;3;2604;1518
24;0;12/08/2020;113;8;2285;563
24;9;12/08/2020;0;0;29;0
24;19;12/08/2020;0;0;16;0
24;29;12/08/2020;0;0;41;1
24;39;12/08/2020;4;0;85;2
24;49;12/08/2020;3;0;158;3
24;59;12/08/2020;9;1;253;17
24;69;12/08/2020;21;4;381;42
24;79;12/08/2020;36;3;425;99
24;89;12/08/2020;21;0;579;219
24;90;12/08/2020;19;0;308;178
27;0;12/08/2020;27;4;4076;1062
27;9;12/08/2020;0;0;24;0
27;19;12/08/2020;0;0;28;0
27;29;12/08/2020;1;0;88;0
27;39;12/08/2020;0;0;167;5
27;49;12/08/2020;1;0;290;5
27;59;12/08/2020;0;0;460;27
27;69;12/08/2020;6;0;672;88
27;79;12/08/2020;7;3;865;220
27;89;12/08/2020;8;1;1020;471
27;90;12/08/2020;4;0;456;244
28;0;12/08/2020;126;4;1818;443
28;9;12/08/2020;0;0;6;0
28;19;12/08/2020;0;0;9;0
28;29;12/08/2020;2;0;51;0
28;39;12/08/2020;2;0;103;2
28;49;12/08/2020;2;0;152;11
28;59;12/08/2020;8;3;257;17
28;69;12/08/2020;25;0;328;58
28;79;12/08/2020;32;0;353;96
28;89;12/08/2020;40;1;372;173
28;90;12/08/2020;14;0;179;86
32;0;12/08/2020;489;46;7091;1925
32;9;12/08/2020;2;1;54;0
32;19;12/08/2020;1;0;38;0
32;29;12/08/2020;4;1;233;1
32;39;12/08/2020;8;1;432;4
32;49;12/08/2020;18;0;680;14
32;59;12/08/2020;38;6;1000;81
32;69;12/08/2020;94;10;1160;249
32;79;12/08/2020;116;19;1335;409
32;89;12/08/2020;150;7;1491;762
32;90;12/08/2020;54;1;642;398
44;0;12/08/2020;532;16;12917;3633
44;9;12/08/2020;1;0;162;1
44;19;12/08/2020;3;0;77;0
44;29;12/08/2020;3;0;316;2
44;39;12/08/2020;9;0;566;18
44;49;12/08/2020;15;0;879;37
44;59;12/08/2020;46;2;1705;101
44;69;12/08/2020;83;7;2459;399
44;79;12/08/2020;131;5;2720;891
44;89;12/08/2020;156;2;2804;1457
44;90;12/08/2020;70;0;1149;711
52;0;12/08/2020;104;12;2310;481
52;9;12/08/2020;0;0;9;0
52;19;12/08/2020;0;0;17;0
52;29;12/08/2020;1;0;70;0
52;39;12/08/2020;6;2;122;0
52;49;12/08/2020;2;0;201;4
52;59;12/08/2020;10;3;276;13
52;69;12/08/2020;16;4;372;52
52;79;12/08/2020;17;2;432;87
52;89;12/08/2020;31;1;541;195
52;90;12/08/2020;21;0;270;130
53;0;12/08/2020;64;4;1356;268
53;9;12/08/2020;1;0;14;0
53;19;12/08/2020;0;0;9;0
53;29;12/08/2020;1;0;37;0
53;39;12/08/2020;1;0;79;1
53;49;12/08/2020;3;1;124;2
53;59;12/08/2020;12;2;176;8
53;69;12/08/2020;10;1;205;28
53;79;12/08/2020;13;0;296;55
53;89;12/08/2020;17;0;282;100
53;90;12/08/2020;5;0;130;74
75;0;12/08/2020;62;11;2268;428
75;9;12/08/2020;0;0;14;0
75;19;12/08/2020;0;0;17;0
75;29;12/08/2020;3;2;72;2
75;39;12/08/2020;1;0;128;2
75;49;12/08/2020;7;2;174;3
75;59;12/08/2020;2;1;334;13
75;69;12/08/2020;12;4;411;43
75;79;12/08/2020;19;2;393;99
75;89;12/08/2020;11;0;465;161
75;90;12/08/2020;6;0;247;105
76;0;12/08/2020;54;13;2994;516
76;9;12/08/2020;0;0;24;0
76;19;12/08/2020;0;0;23;0
76;29;12/08/2020;1;0;109;1
76;39;12/08/2020;1;0;164;1
76;49;12/08/2020;3;2;283;3
76;59;12/08/2020;6;2;455;19
76;69;12/08/2020;17;4;523;60
76;79;12/08/2020;12;4;604;106
76;89;12/08/2020;9;1;521;199
76;90;12/08/2020;5;0;286;127
84;0;12/08/2020;280;19;8187;1765
84;9;12/08/2020;0;0;50;0
84;19;12/08/2020;2;0;50;0
84;29;12/08/2020;5;0;248;1
84;39;12/08/2020;2;0;396;4
84;49;12/08/2020;12;0;577;12
84;59;12/08/2020;21;0;1024;46
84;69;12/08/2020;51;6;1309;143
84;79;12/08/2020;90;12;1640;363
84;89;12/08/2020;71;1;1831;723
84;90;12/08/2020;25;0;971;452
93;0;12/08/2020;319;16;5919;969
93;9;12/08/2020;0;0;34;0
93;19;12/08/2020;1;0;49;0
93;29;12/08/2020;3;0;328;1
93;39;12/08/2020;3;0;429;2
93;49;12/08/2020;11;2;556;5
93;59;12/08/2020;31;3;924;37
93;69;12/08/2020;58;7;1018;79
93;79;12/08/2020;64;3;1036;208
93;89;12/08/2020;86;1;979;393
93;90;12/08/2020;62;0;537;239
94;0;12/08/2020;4;0;256;59
94;9;12/08/2020;0;0;6;0
94;19;12/08/2020;0;0;1;0
94;29;12/08/2020;0;0;14;0
94;39;12/08/2020;0;0;18;0
94;49;12/08/2020;1;0;22;1
94;59;12/08/2020;0;0;38;1
94;69;12/08/2020;1;0;39;3
94;79;12/08/2020;2;0;53;16
94;89;12/08/2020;0;0;44;25
94;90;12/08/2020;0;0;21;13
1;0;13/08/2020;4;3;88;18
1;9;13/08/2020;0;0;0;0
1;19;13/08/2020;0;0;2;0
1;29;13/08/2020;0;0;1;0
1;39;13/08/2020;0;0;5;0
1;49;13/08/2020;1;1;7;0
1;59;13/08/2020;0;0;19;1
1;69;13/08/2020;2;1;21;5
1;79;13/08/2020;0;0;16;7
1;89;13/08/2020;1;1;16;5
1;90;13/08/2020;0;0;0;0
2;0;13/08/2020;6;2;97;16
2;9;13/08/2020;0;0;0;0
2;19;13/08/2020;0;0;0;0
2;29;13/08/2020;0;0;3;0
2;39;13/08/2020;2;1;5;0
2;49;13/08/2020;0;0;12;0
2;59;13/08/2020;1;0;24;1
2;69;13/08/2020;2;1;25;3
2;79;13/08/2020;1;0;20;5
2;89;13/08/2020;0;0;7;5
2;90;13/08/2020;0;0;1;2
3;0;13/08/2020;85;16;1279;47
3;9;13/08/2020;4;0;66;0
3;19;13/08/2020;4;0;73;0
3;29;13/08/2020;11;0;252;1
3;39;13/08/2020;10;1;278;0
3;49;13/08/2020;10;0;196;2
3;59;13/08/2020;12;4;131;3
3;69;13/08/2020;18;10;149;13
3;79;13/08/2020;12;1;87;15
3;89;13/08/2020;4;0;38;11
3;90;13/08/2020;0;0;6;1
4;0;13/08/2020;23;3;171;5
4;9;13/08/2020;0;0;4;0
4;19;13/08/2020;2;0;8;1
4;29;13/08/2020;1;1;24;0
4;39;13/08/2020;5;0;17;1
4;49;13/08/2020;2;0;19;2
4;59;13/08/2020;2;1;30;0
4;69;13/08/2020;3;1;39;0
4;79;13/08/2020;6;0;21;0
4;89;13/08/2020;1;0;9;1
4;90;13/08/2020;1;0;0;0
6;0;13/08/2020;9;1;433;28
6;9;13/08/2020;2;0;15;0
6;19;13/08/2020;0;0;25;0
6;29;13/08/2020;1;0;69;0
6;39;13/08/2020;0;0;63;0
6;49;13/08/2020;1;0;54;4
6;59;13/08/2020;2;0;73;5
6;69;13/08/2020;1;1;69;8
6;79;13/08/2020;0;0;33;6
6;89;13/08/2020;2;0;22;4
6;90;13/08/2020;0;0;1;1
11;0;13/08/2020;2545;175;30004;7624
11;9;13/08/2020;16;4;318;2
11;19;13/08/2020;11;1;202;3
11;29;13/08/2020;52;3;870;12
11;39;13/08/2020;68;6;1941;55
11;49;13/08/2020;138;12;3116;148
11;59;13/08/2020;283;24;4859;545
11;69;13/08/2020;444;52;5550;1103
11;79;13/08/2020;587;49;5192;1767
11;89;13/08/2020;613;20;5079;2414
11;90;13/08/2020;308;3;2608;1518
24;0;13/08/2020;85;7;2326;566
24;9;13/08/2020;0;0;29;0
24;19;13/08/2020;0;0;16;0
24;29;13/08/2020;0;0;41;1
24;39;13/08/2020;5;1;85;2
24;49;13/08/2020;3;0;158;3
24;59;13/08/2020;8;0;254;17
24;69;13/08/2020;17;5;387;42
24;79;13/08/2020;27;1;438;101
24;89;13/08/2020;12;0;591;220
24;90;13/08/2020;13;0;317;178
27;0;13/08/2020;28;4;4076;1062
27;9;13/08/2020;0;0;24;0
27;19;13/08/2020;0;0;28;0
27;29;13/08/2020;1;0;88;0
27;39;13/08/2020;0;0;167;5
27;49;13/08/2020;1;0;290;5
27;59;13/08/2020;0;0;460;27
27;69;13/08/2020;7;0;672;88
27;79;13/08/2020;7;3;865;220
27;89;13/08/2020;8;1;1020;471
27;90;13/08/2020;4;0;456;244
28;0;13/08/2020;109;4;1835;443
28;9;13/08/2020;0;0;6;0
28;19;13/08/2020;0;0;9;0
28;29;13/08/2020;2;0;51;0
28;39;13/08/2020;2;0;103;2
28;49;13/08/2020;1;0;153;11
28;59;13/08/2020;8;3;257;17
28;69;13/08/2020;20;0;333;58
28;79;13/08/2020;25;0;360;96
28;89;13/08/2020;38;1;374;173
28;90;13/08/2020;12;0;181;86
32;0;13/08/2020;481;44;7103;1927
32;9;13/08/2020;1;1;54;0
32;19;13/08/2020;0;0;39;0
32;29;13/08/2020;4;1;233;1
32;39;13/08/2020;8;1;432;4
32;49;13/08/2020;15;0;683;14
32;59;13/08/2020;40;6;1001;81
32;69;13/08/2020;91;10;1163;249
32;79;13/08/2020;113;17;1338;409
32;89;13/08/2020;152;7;1491;764
32;90;13/08/2020;53;1;643;398
44;0;13/08/2020;536;17;12921;3636
44;9;13/08/2020;1;0;162;1
44;19;13/08/2020;3;0;77;0
44;29;13/08/2020;4;0;317;2
44;39;13/08/2020;9;0;566;18
44;49;13/08/2020;15;0;879;37
44;59;13/08/2020;46;2;1706;101
44;69;13/08/2020;85;8;2460;399
44;79;13/08/2020;130;5;2721;892
44;89;13/08/2020;157;2;2804;1459
44;90;13/08/2020;71;0;1149;711
52;0;13/08/2020;106;15;2314;483
52;9;13/08/2020;0;0;9;0
52;19;13/08/2020;0;0;17;0
52;29;13/08/2020;1;0;70;0
52;39;13/08/2020;8;3;123;0
52;49;13/08/2020;2;0;202;4
52;59;13/08/2020;9;3;277;13
52;69;13/08/2020;18;4;372;52
52;79;13/08/2020;18;3;432;87
52;89;13/08/2020;32;2;541;195
52;90;13/08/2020;18;0;271;132
53;0;13/08/2020;64;4;1357;268
53;9;13/08/2020;1;0;14;0
53;19;13/08/2020;0;0;9;0
53;29;13/08/2020;1;0;37;0
53;39;13/08/2020;1;0;79;1
53;49;13/08/2020;3;1;124;2
53;59;13/08/2020;12;2;176;8
53;69;13/08/2020;11;1;205;28
53;79;13/08/2020;13;0;296;55
53;89;13/08/2020;16;0;283;100
53;90;13/08/2020;5;0;130;74
75;0;13/08/2020;62;9;2272;429
75;9;13/08/2020;0;0;14;0
75;19;13/08/2020;0;0;17;0
75;29;13/08/2020;2;1;74;2
75;39;13/08/2020;1;0;128;2
75;49;13/08/2020;5;1;175;3
75;59;13/08/2020;3;1;334;13
75;69;13/08/2020;12;4;411;43
75;79;13/08/2020;19;2;393;99
75;89;13/08/2020;11;0;466;162
75;90;13/08/2020;8;0;247;105
76;0;13/08/2020;57;13;3001;516
76;9;13/08/2020;0;0;24;0
76;19;13/08/2020;1;0;23;0
76;29;13/08/2020;2;1;111;1
76;39;13/08/2020;1;0;165;1
76;49;13/08/2020;3;2;285;3
76;59;13/08/2020;6;2;456;19
76;69;13/08/2020;18;4;523;60
76;79;13/08/2020;11;3;605;106
76;89;13/08/2020;10;1;521;199
76;90;13/08/2020;5;0;286;127
84;0;13/08/2020;286;20;8186;1766
84;9;13/08/2020;0;0;50;0
84;19;13/08/2020;2;0;50;0
84;29;13/08/2020;4;0;250;1
84;39;13/08/2020;4;1;396;4
84;49;13/08/2020;11;0;576;12
84;59;13/08/2020;22;0;1025;46
84;69;13/08/2020;51;6;1309;143
84;79;13/08/2020;94;12;1640;363
84;89;13/08/2020;70;1;1834;723
84;90;13/08/2020;27;0;965;453
93;0;13/08/2020;334;14;5932;970
93;9;13/08/2020;0;0;34;0
93;19;13/08/2020;1;0;50;0
93;29;13/08/2020;2;0;329;1
93;39;13/08/2020;3;0;430;2
93;49;13/08/2020;12;1;557;5
93;59;13/08/2020;32;2;926;37
93;69;13/08/2020;60;6;1020;79
93;79;13/08/2020;69;3;1038;208
93;89;13/08/2020;94;2;979;394
93;90;13/08/2020;61;0;540;239
94;0;13/08/2020;4;0;256;59
94;9;13/08/2020;0;0;6;0
94;19;13/08/2020;0;0;1;0
94;29;13/08/2020;0;0;14;0
94;39;13/08/2020;0;0;18;0
94;49;13/08/2020;1;0;22;1
94;59;13/08/2020;0;0;38;1
94;69;13/08/2020;1;0;39;3
94;79;13/08/2020;2;0;53;16
94;89;13/08/2020;0;0;44;25
94;90;13/08/2020;0;0;21;13
1;0;14/08/2020;5;3;88;18
1;9;14/08/2020;0;0;0;0
1;19;14/08/2020;0;0;2;0
1;29;14/08/2020;0;0;1;0
1;39;14/08/2020;0;0;5;0
1;49;14/08/2020;1;1;7;0
1;59;14/08/2020;0;0;19;1
1;69;14/08/2020;2;1;21;5
1;79;14/08/2020;0;0;16;7
1;89;14/08/2020;2;1;16;5
1;90;14/08/2020;0;0;0;0
2;0;14/08/2020;5;1;97;17
2;9;14/08/2020;0;0;0;0
2;19;14/08/2020;0;0;0;0
2;29;14/08/2020;0;0;3;0
2;39;14/08/2020;2;1;5;0
2;49;14/08/2020;0;0;12;0
2;59;14/08/2020;1;0;24;1
2;69;14/08/2020;0;0;25;4
2;79;14/08/2020;2;0;20;5
2;89;14/08/2020;0;0;7;5
2;90;14/08/2020;0;0;1;2
3;0;14/08/2020;93;14;1295;49
3;9;14/08/2020;5;0;68;0
3;19;14/08/2020;5;0;73;0
3;29;14/08/2020;11;0;258;2
3;39;14/08/2020;12;0;282;0
3;49;14/08/2020;14;1;199;2
3;59;14/08/2020;11;2;132;4
3;69;14/08/2020;20;10;148;13
3;79;14/08/2020;11;1;88;15
3;89;14/08/2020;4;0;38;11
3;90;14/08/2020;0;0;6;1
4;0;14/08/2020;22;4;173;5
4;9;14/08/2020;0;0;4;0
4;19;14/08/2020;2;0;8;1
4;29;14/08/2020;1;1;24;0
4;39;14/08/2020;5;0;17;1
4;49;14/08/2020;1;0;20;2
4;59;14/08/2020;2;1;30;0
4;69;14/08/2020;4;2;39;0
4;79;14/08/2020;5;0;22;0
4;89;14/08/2020;1;0;9;1
4;90;14/08/2020;1;0;0;0
6;0;14/08/2020;8;1;434;28
6;9;14/08/2020;1;0;16;0
6;19;14/08/2020;0;0;25;0
6;29;14/08/2020;1;0;69;0
6;39;14/08/2020;0;0;63;0
6;49;14/08/2020;1;0;54;4
6;59;14/08/2020;2;0;73;5
6;69;14/08/2020;1;1;69;8
6;79;14/08/2020;0;0;33;6
6;89;14/08/2020;2;0;22;4
6;90;14/08/2020;0;0;1;1
11;0;14/08/2020;2557;177;30045;7627
11;9;14/08/2020;15;4;320;2
11;19;14/08/2020;10;1;203;3
11;29;14/08/2020;50;2;875;12
11;39;14/08/2020;69;6;1942;55
11;49;14/08/2020;138;12;3121;148
11;59;14/08/2020;282;25;4867;545
11;69;14/08/2020;447;55;5557;1103
11;79;14/08/2020;590;48;5198;1767
11;89;14/08/2020;624;20;5082;2416
11;90;14/08/2020;306;3;2611;1519
24;0;14/08/2020;67;8;2345;569
24;9;14/08/2020;0;0;29;0
24;19;14/08/2020;0;0;17;0
24;29;14/08/2020;0;0;41;1
24;39;14/08/2020;5;1;86;2
24;49;14/08/2020;3;0;159;3
24;59;14/08/2020;7;1;255;17
24;69;14/08/2020;14;5;391;42
24;79;14/08/2020;20;1;444;102
24;89;14/08/2020;10;0;594;220
24;90;14/08/2020;8;0;319;180
27;0;14/08/2020;29;2;4077;1062
27;9;14/08/2020;0;0;24;0
27;19;14/08/2020;0;0;28;0
27;29;14/08/2020;1;0;88;0
27;39;14/08/2020;0;0;167;5
27;49;14/08/2020;2;0;290;5
27;59;14/08/2020;0;0;460;27
27;69;14/08/2020;7;0;672;88
27;79;14/08/2020;7;2;866;220
27;89;14/08/2020;8;0;1020;471
27;90;14/08/2020;4;0;456;244
28;0;14/08/2020;82;4;1860;445
28;9;14/08/2020;0;0;6;0
28;19;14/08/2020;0;0;9;0
28;29;14/08/2020;1;0;52;0
28;39;14/08/2020;2;0;103;2
28;49;14/08/2020;1;0;153;11
28;59;14/08/2020;5;3;260;17
28;69;14/08/2020;20;0;333;58
28;79;14/08/2020;14;0;371;96
28;89;14/08/2020;29;1;381;175
28;90;14/08/2020;9;0;184;86
32;0;14/08/2020;478;43;7118;1929
32;9;14/08/2020;1;1;54;0
32;19;14/08/2020;0;0;39;0
32;29;14/08/2020;3;1;234;1
32;39;14/08/2020;8;1;432;4
32;49;14/08/2020;14;0;685;14
32;59;14/08/2020;39;5;1003;81
32;69;14/08/2020;90;9;1165;250
32;79;14/08/2020;113;17;1344;410
32;89;14/08/2020;153;8;1492;764
32;90;14/08/2020;53;1;644;398
44;0;14/08/2020;536;18;12932;3638
44;9;14/08/2020;1;0;162;1
44;19;14/08/2020;3;0;77;0
44;29;14/08/2020;4;0;317;2
44;39;14/08/2020;11;0;567;18
44;49;14/08/2020;15;0;879;37
44;59;14/08/2020;46;2;1706;101
44;69;14/08/2020;84;8;2462;399
44;79;14/08/2020;127;5;2724;892
44;89;14/08/2020;160;3;2807;1460
44;90;14/08/2020;70;0;1151;712
52;0;14/08/2020;104;12;2324;483
52;9;14/08/2020;0;0;9;0
52;19;14/08/2020;0;0;17;0
52;29;14/08/2020;1;0;70;0
52;39;14/08/2020;7;3;124;0
52;49;14/08/2020;4;0;202;4
52;59;14/08/2020;7;2;279;13
52;69;14/08/2020;19;3;374;52
52;79;14/08/2020;17;2;434;87
52;89;14/08/2020;31;2;542;195
52;90;14/08/2020;18;0;273;132
53;0;14/08/2020;63;4;1360;268
53;9;14/08/2020;1;0;14;0
53;19;14/08/2020;0;0;9;0
53;29;14/08/2020;1;0;37;0
53;39;14/08/2020;2;1;80;1
53;49;14/08/2020;2;0;124;2
53;59;14/08/2020;11;2;177;8
53;69;14/08/2020;11;1;206;28
53;79;14/08/2020;13;0;296;55
53;89;14/08/2020;16;0;283;100
53;90;14/08/2020;5;0;130;74
75;0;14/08/2020;62;9;2276;429
75;9;14/08/2020;0;0;14;0
75;19;14/08/2020;0;0;17;0
75;29;14/08/2020;2;1;74;2
75;39;14/08/2020;1;0;128;2
75;49;14/08/2020;4;1;176;3
75;59;14/08/2020;4;1;334;13
75;69;14/08/2020;12;4;411;43
75;79;14/08/2020;19;2;395;99
75;89;14/08/2020;11;0;467;162
75;90;14/08/2020;8;0;247;105
76;0;14/08/2020;58;10;3005;516
76;9;14/08/2020;0;0;24;0
76;19;14/08/2020;1;0;23;0
76;29;14/08/2020;3;1;111;1
76;39;14/08/2020;1;0;165;1
76;49;14/08/2020;3;2;285;3
76;59;14/08/2020;5;0;457;19
76;69;14/08/2020;18;4;523;60
76;79;14/08/2020;13;2;606;106
76;89;14/08/2020;10;1;522;199
76;90;14/08/2020;4;0;287;127
84;0;14/08/2020;282;21;8197;1767
84;9;14/08/2020;0;0;51;0
84;19;14/08/2020;2;0;50;0
84;29;14/08/2020;3;0;252;1
84;39;14/08/2020;4;1;396;4
84;49;14/08/2020;9;1;578;12
84;59;14/08/2020;22;0;1027;46
84;69;14/08/2020;49;6;1310;144
84;79;14/08/2020;96;12;1640;363
84;89;14/08/2020;67;1;1837;723
84;90;14/08/2020;29;0;965;453
93;0;14/08/2020;333;13;5954;972
93;9;14/08/2020;0;0;34;0
93;19;14/08/2020;1;0;50;0
93;29;14/08/2020;3;1;330;1
93;39;14/08/2020;6;0;430;2
93;49;14/08/2020;14;1;557;5
93;59;14/08/2020;27;1;931;37
93;69;14/08/2020;58;4;1028;79
93;79;14/08/2020;68;4;1041;208
93;89;14/08/2020;95;2;980;396
93;90;14/08/2020;61;0;544;239
94;0;14/08/2020;4;0;256;59
94;9;14/08/2020;0;0;6;0
94;19;14/08/2020;0;0;1;0
94;29;14/08/2020;0;0;14;0
94;39;14/08/2020;0;0;18;0
94;49;14/08/2020;1;0;22;1
94;59;14/08/2020;0;0;38;1
94;69;14/08/2020;1;0;39;3
94;79;14/08/2020;2;0;53;16
94;89;14/08/2020;0;0;44;25
94;90;14/08/2020;0;0;21;13
1;0;15/08/2020;4;2;88;18
1;9;15/08/2020;0;0;0;0
1;19;15/08/2020;0;0;2;0
1;29;15/08/2020;0;0;1;0
1;39;15/08/2020;0;0;5;0
1;49;15/08/2020;1;1;7;0
1;59;15/08/2020;0;0;19;1
1;69;15/08/2020;1;0;21;5
1;79;15/08/2020;0;0;16;7
1;89;15/08/2020;2;1;16;5
1;90;15/08/2020;0;0;0;0
2;0;15/08/2020;4;1;98;17
2;9;15/08/2020;0;0;0;0
2;19;15/08/2020;0;0;0;0
2;29;15/08/2020;0;0;3;0
2;39;15/08/2020;2;1;5;0
2;49;15/08/2020;0;0;12;0
2;59;15/08/2020;1;0;24;1
2;69;15/08/2020;0;0;25;4
2;79;15/08/2020;1;0;21;5
2;89;15/08/2020;0;0;7;5
2;90;15/08/2020;0;0;1;2
3;0;15/08/2020;92;16;1305;49
3;9;15/08/2020;4;0;69;0
3;19;15/08/2020;5;0;74;0
3;29;15/08/2020;13;0;259;2
3;39;15/08/2020;11;1;285;0
3;49;15/08/2020;15;1;200;2
3;59;15/08/2020;11;3;133;4
3;69;15/08/2020;19;10;149;13
3;79;15/08/2020;11;1;88;15
3;89;15/08/2020;3;0;39;11
3;90;15/08/2020;0;0;6;1
4;0;15/08/2020;27;6;174;5
4;9;15/08/2020;0;0;4;0
4;19;15/08/2020;2;0;8;1
4;29;15/08/2020;2;1;24;0
4;39;15/08/2020;5;0;17;1
4;49;15/08/2020;2;0;21;2
4;59;15/08/2020;4;3;30;0
4;69;15/08/2020;4;2;39;0
4;79;15/08/2020;5;0;22;0
4;89;15/08/2020;2;0;9;1
4;90;15/08/2020;1;0;0;0
6;0;15/08/2020;8;1;434;28
6;9;15/08/2020;1;0;16;0
6;19;15/08/2020;0;0;25;0
6;29;15/08/2020;2;0;69;0
6;39;15/08/2020;0;0;63;0
6;49;15/08/2020;1;0;54;4
6;59;15/08/2020;1;0;73;5
6;69;15/08/2020;1;1;69;8
6;79;15/08/2020;0;0;33;6
6;89;15/08/2020;2;0;22;4
6;90;15/08/2020;0;0;1;1
11;0;15/08/2020;2564;181;30058;7628
11;9;15/08/2020;15;4;320;2
11;19;15/08/2020;10;1;203;3
11;29;15/08/2020;49;2;877;12
11;39;15/08/2020;69;6;1942;55
11;49;15/08/2020;139;13;3121;148
11;59;15/08/2020;279;25;4872;545
11;69;15/08/2020;449;55;5560;1103
11;79;15/08/2020;597;52;5198;1767
11;89;15/08/2020;626;19;5083;2416
11;90;15/08/2020;304;3;2613;1520
24;0;15/08/2020;61;8;2349;569
24;9;15/08/2020;0;0;29;0
24;19;15/08/2020;0;0;17;0
24;29;15/08/2020;0;0;41;1
24;39;15/08/2020;5;1;86;2
24;49;15/08/2020;4;0;159;3
24;59;15/08/2020;5;1;257;17
24;69;15/08/2020;14;5;390;42
24;79;15/08/2020;19;1;444;102
24;89;15/08/2020;9;0;596;220
24;90;15/08/2020;5;0;320;180
27;0;15/08/2020;31;2;4077;1062
27;9;15/08/2020;0;0;24;0
27;19;15/08/2020;0;0;28;0
27;29;15/08/2020;1;0;88;0
27;39;15/08/2020;0;0;167;5
27;49;15/08/2020;3;0;290;5
27;59;15/08/2020;0;0;460;27
27;69;15/08/2020;7;0;672;88
27;79;15/08/2020;7;2;866;220
27;89;15/08/2020;9;0;1020;471
27;90;15/08/2020;4;0;456;244
28;0;15/08/2020;86;4;1859;445
28;9;15/08/2020;0;0;6;0
28;19;15/08/2020;0;0;9;0
28;29;15/08/2020;1;0;52;0
28;39;15/08/2020;2;0;103;2
28;49;15/08/2020;1;0;153;11
28;59;15/08/2020;7;3;259;17
28;69;15/08/2020;21;0;333;58
28;79;15/08/2020;14;0;371;96
28;89;15/08/2020;30;1;381;175
28;90;15/08/2020;9;0;184;86
32;0;15/08/2020;488;44;7118;1930
32;9;15/08/2020;1;1;54;0
32;19;15/08/2020;0;0;39;0
32;29;15/08/2020;3;1;234;1
32;39;15/08/2020;8;1;432;4
32;49;15/08/2020;16;0;685;14
32;59;15/08/2020;41;6;1003;81
32;69;15/08/2020;91;9;1165;250
32;79;15/08/2020;114;17;1344;410
32;89;15/08/2020;155;8;1492;765
32;90;15/08/2020;54;1;644;398
44;0;15/08/2020;534;18;12933;3639
44;9;15/08/2020;1;0;162;1
44;19;15/08/2020;3;0;77;0
44;29;15/08/2020;4;0;317;2
44;39;15/08/2020;10;0;568;18
44;49;15/08/2020;15;0;879;37
44;59;15/08/2020;46;2;1706;101
44;69;15/08/2020;85;8;2462;399
44;79;15/08/2020;127;5;2724;892
44;89;15/08/2020;158;3;2807;1461
44;90;15/08/2020;70;0;1151;712
52;0;15/08/2020;105;12;2326;483
52;9;15/08/2020;0;0;9;0
52;19;15/08/2020;0;0;17;0
